project,worktree_id,artifact_id,event_id,event_index,ts_ms,session_id,source_stream_id,prompt_index,path,artifact_type,module_anchor,operations,raw_mutation_rows,artifact_episode_ordinal,repeat_episode,validation_outcome,validation_associated
bpf-developer-tutorial,a192f642f3ee,bpf-developer-tutorial:a00000086,994c0264fc7ced15,873,1784452442452,claude:0c3ca0be-8dd5-4eba-b822-5058c41d220c,29633fb85a8d70a3,2,src/51-tcp-quarantine/README.md,paper/docs,repo-root,write,1,20,True,competing_supersede,False
bpf-developer-tutorial,a192f642f3ee,bpf-developer-tutorial:a00000086,6e770a597ba8ed15,874,1784452454700,claude:0c3ca0be-8dd5-4eba-b822-5058c41d220c,29633fb85a8d70a3,2,src/51-tcp-quarantine/README.md,paper/docs,repo-root,write,1,21,True,competing_supersede,False
bpf-developer-tutorial,a192f642f3ee,bpf-developer-tutorial:a00000087,2a4935f4a43af319,889,1784452637322,claude:0c3ca0be-8dd5-4eba-b822-5058c41d220c,29633fb85a8d70a3,3,src/51-tcp-quarantine/README.zh.md,paper/docs,repo-root,write,1,22,True,competing_supersede,False
bpf-developer-tutorial,a192f642f3ee,bpf-developer-tutorial:a00000087,31f5d0b98b74d9e2,890,1784452652964,claude:0c3ca0be-8dd5-4eba-b822-5058c41d220c,29633fb85a8d70a3,3,src/51-tcp-quarantine/README.zh.md,paper/docs,repo-root,write,1,23,True,competing_supersede,False
bpf-developer-tutorial,a192f642f3ee,bpf-developer-tutorial:a00000087,78a3432b24f84ff0,891,1784452670759,claude:0c3ca0be-8dd5-4eba-b822-5058c41d220c,29633fb85a8d70a3,3,src/51-tcp-quarantine/README.zh.md,paper/docs,repo-root,write,1,24,True,competing_supersede,False
bpf-developer-tutorial,a192f642f3ee,bpf-developer-tutorial:a00000087,7469950a2e599a1b,892,1784452691445,claude:0c3ca0be-8dd5-4eba-b822-5058c41d220c,29633fb85a8d70a3,4,src/51-tcp-quarantine/README.zh.md,paper/docs,repo-root,write,1,25,True,competing_supersede,False
bpf-developer-tutorial,a192f642f3ee,bpf-developer-tutorial:a00000087,e8fa2fa7c7902dce,893,1784452702671,claude:0c3ca0be-8dd5-4eba-b822-5058c41d220c,29633fb85a8d70a3,4,src/51-tcp-quarantine/README.zh.md,paper/docs,repo-root,write,1,26,True,competing_supersede,False
bpf-developer-tutorial,a192f642f3ee,bpf-developer-tutorial:a00000087,1ae38fb9c50d7c66,894,1784452707651,claude:0c3ca0be-8dd5-4eba-b822-5058c41d220c,29633fb85a8d70a3,4,src/51-tcp-quarantine/README.zh.md,paper/docs,repo-root,write,1,27,True,competing_supersede,False
bpf-developer-tutorial,a192f642f3ee,bpf-developer-tutorial:a00000087,474255163a4d7cda,895,1784452713429,claude:0c3ca0be-8dd5-4eba-b822-5058c41d220c,29633fb85a8d70a3,4,src/51-tcp-quarantine/README.zh.md,paper/docs,repo-root,write,1,28,True,competing_supersede,False
bpf-developer-tutorial,a192f642f3ee,bpf-developer-tutorial:a00000087,261865ade0bad6bf,896,1784452719121,claude:0c3ca0be-8dd5-4eba-b822-5058c41d220c,29633fb85a8d70a3,4,src/51-tcp-quarantine/README.zh.md,paper/docs,repo-root,write,1,29,True,competing_supersede,False
bpf-developer-tutorial,a192f642f3ee,bpf-developer-tutorial:a00000087,a67c6ddf79cac639,897,1784452727982,claude:0c3ca0be-8dd5-4eba-b822-5058c41d220c,29633fb85a8d70a3,4,src/51-tcp-quarantine/README.zh.md,paper/docs,repo-root,write,1,30,True,competing_supersede,False
bpf-developer-tutorial,a192f642f3ee,bpf-developer-tutorial:a00000086,89dc421fc8619444,898,1784452738636,claude:0c3ca0be-8dd5-4eba-b822-5058c41d220c,29633fb85a8d70a3,4,src/51-tcp-quarantine/README.md,paper/docs,repo-root,write,1,22,True,competing_supersede,False
bpf-developer-tutorial,a192f642f3ee,bpf-developer-tutorial:a00000086,e7eb7d01502cacc6,899,1784452748701,claude:0c3ca0be-8dd5-4eba-b822-5058c41d220c,29633fb85a8d70a3,4,src/51-tcp-quarantine/README.md,paper/docs,repo-root,write,1,23,True,competing_supersede,False
bpf-developer-tutorial,a192f642f3ee,bpf-developer-tutorial:a00000086,d40799ecc79b83b2,900,1784452762624,claude:0c3ca0be-8dd5-4eba-b822-5058c41d220c,29633fb85a8d70a3,4,src/51-tcp-quarantine/README.md,paper/docs,repo-root,write,1,24,True,competing_supersede,False
bpf-developer-tutorial,a192f642f3ee,bpf-developer-tutorial:a00000086,d58d1acdcb38229c,901,1784452770162,claude:0c3ca0be-8dd5-4eba-b822-5058c41d220c,29633fb85a8d70a3,4,src/51-tcp-quarantine/README.md,paper/docs,repo-root,write,1,25,True,competing_supersede,False
bpf-developer-tutorial,a192f642f3ee,bpf-developer-tutorial:a00000086,6f7d68d8303b0382,902,1784452775715,claude:0c3ca0be-8dd5-4eba-b822-5058c41d220c,29633fb85a8d70a3,4,src/51-tcp-quarantine/README.md,paper/docs,repo-root,write,1,26,True,competing_supersede,False
bpf-developer-tutorial,a192f642f3ee,bpf-developer-tutorial:a00000086,b63925368e96ed72,903,1784452781802,claude:0c3ca0be-8dd5-4eba-b822-5058c41d220c,29633fb85a8d70a3,4,src/51-tcp-quarantine/README.md,paper/docs,repo-root,write,1,27,True,competing_supersede,False
bpf-developer-tutorial,a192f642f3ee,bpf-developer-tutorial:a00000086,b17ca4ed3803847e,904,1784452788030,claude:0c3ca0be-8dd5-4eba-b822-5058c41d220c,29633fb85a8d70a3,4,src/51-tcp-quarantine/README.md,paper/docs,repo-root,write,1,28,True,competing_supersede,False
bpf-developer-tutorial,a192f642f3ee,bpf-developer-tutorial:a00000086,ddc1a6c0cc504d47,905,1784452796308,claude:0c3ca0be-8dd5-4eba-b822-5058c41d220c,29633fb85a8d70a3,4,src/51-tcp-quarantine/README.md,paper/docs,repo-root,write,1,29,True,competing_supersede,False
bpf-developer-tutorial,a192f642f3ee,bpf-developer-tutorial:a00000087,a71555dcb49bb9e4,923,1784452908401,claude:0c3ca0be-8dd5-4eba-b822-5058c41d220c,29633fb85a8d70a3,5,src/51-tcp-quarantine/README.zh.md,paper/docs,repo-root,write,1,31,True,competing_supersede,False
bpf-developer-tutorial,a192f642f3ee,bpf-developer-tutorial:a00000087,a2576cfa523998cd,924,1784452916498,claude:0c3ca0be-8dd5-4eba-b822-5058c41d220c,29633fb85a8d70a3,5,src/51-tcp-quarantine/README.zh.md,paper/docs,repo-root,write,1,32,True,observed_validation,True
bpf-developer-tutorial,a192f642f3ee,bpf-developer-tutorial:a00000086,2dbcaadeb4378de2,925,1784452924730,claude:0c3ca0be-8dd5-4eba-b822-5058c41d220c,29633fb85a8d70a3,5,src/51-tcp-quarantine/README.md,paper/docs,repo-root,write,1,30,True,competing_supersede,False
bpf-developer-tutorial,a192f642f3ee,bpf-developer-tutorial:a00000086,7a70d24fe1cdfa80,926,1784452930815,claude:0c3ca0be-8dd5-4eba-b822-5058c41d220c,29633fb85a8d70a3,5,src/51-tcp-quarantine/README.md,paper/docs,repo-root,write,1,31,True,observed_validation,True
bpf-developer-tutorial,a192f642f3ee,bpf-developer-tutorial:a00000120,1c26cbdb850c94ab,936,1784494006622,claude:35ee4fce-b9a5-4af7-94c9-38a7fa4f4bea,af9266f3a7a85c37,11,src/54-exec-image-inspector/README.zh.md,paper/docs,repo-root,write,1,27,True,competing_supersede,False
bpf-developer-tutorial,a192f642f3ee,bpf-developer-tutorial:a00000121,34842c25f8d3d03c,937,1784494008893,claude:35ee4fce-b9a5-4af7-94c9-38a7fa4f4bea,af9266f3a7a85c37,11,src/54-exec-image-inspector/README.md,paper/docs,repo-root,write,1,29,True,competing_supersede,False
bpf-developer-tutorial,a192f642f3ee,bpf-developer-tutorial:a00000120,23d25919caecc9ca,945,1784494178722,claude:35ee4fce-b9a5-4af7-94c9-38a7fa4f4bea,af9266f3a7a85c37,13,src/54-exec-image-inspector/README.zh.md,paper/docs,repo-root,write,1,28,True,competing_supersede,False
bpf-developer-tutorial,a192f642f3ee,bpf-developer-tutorial:a00000121,e52355acbfdfd1be,946,1784494181660,claude:35ee4fce-b9a5-4af7-94c9-38a7fa4f4bea,af9266f3a7a85c37,13,src/54-exec-image-inspector/README.md,paper/docs,repo-root,write,1,30,True,competing_supersede,False
bpf-developer-tutorial,a192f642f3ee,bpf-developer-tutorial:a00000120,67ed91047834c7ca,952,1784494250583,claude:35ee4fce-b9a5-4af7-94c9-38a7fa4f4bea,af9266f3a7a85c37,15,src/54-exec-image-inspector/README.zh.md,paper/docs,repo-root,write,1,29,True,competing_supersede,False
bpf-developer-tutorial,a192f642f3ee,bpf-developer-tutorial:a00000121,d54cd2efac626502,953,1784494252344,claude:35ee4fce-b9a5-4af7-94c9-38a7fa4f4bea,af9266f3a7a85c37,15,src/54-exec-image-inspector/README.md,paper/docs,repo-root,write,1,31,True,competing_supersede,False
bpf-developer-tutorial,a192f642f3ee,bpf-developer-tutorial:a00000120,a4ea5f2808feafce,959,1784494376499,claude:35ee4fce-b9a5-4af7-94c9-38a7fa4f4bea,af9266f3a7a85c37,17,src/54-exec-image-inspector/README.zh.md,paper/docs,repo-root,write,1,30,True,observed_validation,True
bpf-developer-tutorial,a192f642f3ee,bpf-developer-tutorial:a00000121,1101f4bc9c53d202,960,1784494380179,claude:35ee4fce-b9a5-4af7-94c9-38a7fa4f4bea,af9266f3a7a85c37,17,src/54-exec-image-inspector/README.md,paper/docs,repo-root,write,1,32,True,observed_validation,True
bpf-developer-tutorial,a192f642f3ee,bpf-developer-tutorial:a00000099,d6883f7bb5272adf,980,1784494576385,claude:c717a552-a2a6-4321-a752-3914fb058674,25cc3b8a9a1a4a0f,2,src/52-fsession-latency/README.zh.md,paper/docs,repo-root,write,1,8,True,competing_supersede,False
bpf-developer-tutorial,a192f642f3ee,bpf-developer-tutorial:a00000099,11966ccc46ee9eae,981,1784494591864,claude:c717a552-a2a6-4321-a752-3914fb058674,25cc3b8a9a1a4a0f,2,src/52-fsession-latency/README.zh.md,paper/docs,repo-root,write,1,9,True,competing_supersede,False
bpf-developer-tutorial,a192f642f3ee,bpf-developer-tutorial:a00000099,178a2cf6710e700a,982,1784494604937,claude:c717a552-a2a6-4321-a752-3914fb058674,25cc3b8a9a1a4a0f,2,src/52-fsession-latency/README.zh.md,paper/docs,repo-root,write,1,10,True,competing_supersede,False
bpf-developer-tutorial,a192f642f3ee,bpf-developer-tutorial:a00000099,80dda47b27f7acd6,983,1784494622296,claude:c717a552-a2a6-4321-a752-3914fb058674,25cc3b8a9a1a4a0f,2,src/52-fsession-latency/README.zh.md,paper/docs,repo-root,write,1,11,True,competing_supersede,False
bpf-developer-tutorial,a192f642f3ee,bpf-developer-tutorial:a00000099,0145e2979b282ddc,984,1784494654828,claude:c717a552-a2a6-4321-a752-3914fb058674,25cc3b8a9a1a4a0f,2,src/52-fsession-latency/README.zh.md,paper/docs,repo-root,write,1,12,True,competing_supersede,False
bpf-developer-tutorial,a192f642f3ee,bpf-developer-tutorial:a00000099,610dc83cd1cfc6e1,985,1784494703836,claude:c717a552-a2a6-4321-a752-3914fb058674,25cc3b8a9a1a4a0f,2,src/52-fsession-latency/README.zh.md,paper/docs,repo-root,write,1,13,True,competing_supersede,False
bpf-developer-tutorial,a192f642f3ee,bpf-developer-tutorial:a00000099,a4ca44354beff75e,986,1784494720934,claude:c717a552-a2a6-4321-a752-3914fb058674,25cc3b8a9a1a4a0f,2,src/52-fsession-latency/README.zh.md,paper/docs,repo-root,write,1,14,True,competing_supersede,False
bpf-developer-tutorial,a192f642f3ee,bpf-developer-tutorial:a00000099,5707da2d869aa171,987,1784494731234,claude:c717a552-a2a6-4321-a752-3914fb058674,25cc3b8a9a1a4a0f,2,src/52-fsession-latency/README.zh.md,paper/docs,repo-root,write,1,15,True,competing_supersede,False
bpf-developer-tutorial,a192f642f3ee,bpf-developer-tutorial:a00000099,2ebc0b04a2db6a92,988,1784494745264,claude:c717a552-a2a6-4321-a752-3914fb058674,25cc3b8a9a1a4a0f,2,src/52-fsession-latency/README.zh.md,paper/docs,repo-root,write,1,16,True,competing_supersede,False
bpf-developer-tutorial,a192f642f3ee,bpf-developer-tutorial:a00000099,5f5fec772615510f,989,1784494755475,claude:c717a552-a2a6-4321-a752-3914fb058674,25cc3b8a9a1a4a0f,2,src/52-fsession-latency/README.zh.md,paper/docs,repo-root,write,1,17,True,competing_supersede,False
bpf-developer-tutorial,a192f642f3ee,bpf-developer-tutorial:a00000098,ce84864f1e33305f,991,1784494777291,claude:c717a552-a2a6-4321-a752-3914fb058674,25cc3b8a9a1a4a0f,2,src/52-fsession-latency/README.md,paper/docs,repo-root,write,1,7,True,competing_supersede,False
bpf-developer-tutorial,a192f642f3ee,bpf-developer-tutorial:a00000098,b60bcdbead6fdbfd,992,1784494791350,claude:c717a552-a2a6-4321-a752-3914fb058674,25cc3b8a9a1a4a0f,2,src/52-fsession-latency/README.md,paper/docs,repo-root,write,1,8,True,competing_supersede,False
bpf-developer-tutorial,a192f642f3ee,bpf-developer-tutorial:a00000098,b03e064d467c4913,993,1784494808251,claude:c717a552-a2a6-4321-a752-3914fb058674,25cc3b8a9a1a4a0f,2,src/52-fsession-latency/README.md,paper/docs,repo-root,write,1,9,True,competing_supersede,False
bpf-developer-tutorial,a192f642f3ee,bpf-developer-tutorial:a00000098,210e99d40876524d,994,1784494824233,claude:c717a552-a2a6-4321-a752-3914fb058674,25cc3b8a9a1a4a0f,2,src/52-fsession-latency/README.md,paper/docs,repo-root,write,1,10,True,competing_supersede,False
bpf-developer-tutorial,a192f642f3ee,bpf-developer-tutorial:a00000098,cdd5296ed6b9f698,995,1784494854883,claude:c717a552-a2a6-4321-a752-3914fb058674,25cc3b8a9a1a4a0f,2,src/52-fsession-latency/README.md,paper/docs,repo-root,write,1,11,True,competing_supersede,False
bpf-developer-tutorial,a192f642f3ee,bpf-developer-tutorial:a00000098,1018c1dbf7bc300f,996,1784494901131,claude:c717a552-a2a6-4321-a752-3914fb058674,25cc3b8a9a1a4a0f,2,src/52-fsession-latency/README.md,paper/docs,repo-root,write,1,12,True,competing_supersede,False
bpf-developer-tutorial,a192f642f3ee,bpf-developer-tutorial:a00000098,fd8be17187b06148,997,1784494915583,claude:c717a552-a2a6-4321-a752-3914fb058674,25cc3b8a9a1a4a0f,2,src/52-fsession-latency/README.md,paper/docs,repo-root,write,1,13,True,competing_supersede,False
bpf-developer-tutorial,a192f642f3ee,bpf-developer-tutorial:a00000098,9ce3eb08c41d2acc,998,1784494931820,claude:c717a552-a2a6-4321-a752-3914fb058674,25cc3b8a9a1a4a0f,2,src/52-fsession-latency/README.md,paper/docs,repo-root,write,1,14,True,competing_supersede,False
bpf-developer-tutorial,a192f642f3ee,bpf-developer-tutorial:a00000098,555733e1fa83e680,999,1784494946376,claude:c717a552-a2a6-4321-a752-3914fb058674,25cc3b8a9a1a4a0f,2,src/52-fsession-latency/README.md,paper/docs,repo-root,write,1,15,True,competing_supersede,False
bpf-developer-tutorial,a192f642f3ee,bpf-developer-tutorial:a00000098,9a08a36b2b211ab2,1000,1784494954668,claude:c717a552-a2a6-4321-a752-3914fb058674,25cc3b8a9a1a4a0f,2,src/52-fsession-latency/README.md,paper/docs,repo-root,write,1,16,True,competing_supersede,False
bpf-developer-tutorial,a192f642f3ee,bpf-developer-tutorial:a00000099,608be493ce1b3f02,1020,1784495178604,claude:c717a552-a2a6-4321-a752-3914fb058674,25cc3b8a9a1a4a0f,3,src/52-fsession-latency/README.zh.md,paper/docs,repo-root,write,1,18,True,competing_supersede,False
bpf-developer-tutorial,a192f642f3ee,bpf-developer-tutorial:a00000099,5a37f3f1314f2004,1021,1784495184471,claude:c717a552-a2a6-4321-a752-3914fb058674,25cc3b8a9a1a4a0f,3,src/52-fsession-latency/README.zh.md,paper/docs,repo-root,write,1,19,True,competing_supersede,False
bpf-developer-tutorial,a192f642f3ee,bpf-developer-tutorial:a00000098,51366989a9f9bbb0,1022,1784495191707,claude:c717a552-a2a6-4321-a752-3914fb058674,25cc3b8a9a1a4a0f,4,src/52-fsession-latency/README.md,paper/docs,repo-root,write,1,17,True,competing_supersede,False
bpf-developer-tutorial,a192f642f3ee,bpf-developer-tutorial:a00000098,54576b32de7a74c4,1023,1784495196185,claude:c717a552-a2a6-4321-a752-3914fb058674,25cc3b8a9a1a4a0f,4,src/52-fsession-latency/README.md,paper/docs,repo-root,write,1,18,True,competing_supersede,False
bpf-developer-tutorial,a192f642f3ee,bpf-developer-tutorial:a00000099,1b20de9d6399b184,1029,1784495258334,claude:c717a552-a2a6-4321-a752-3914fb058674,25cc3b8a9a1a4a0f,5,src/52-fsession-latency/README.zh.md,paper/docs,repo-root,write,1,20,True,competing_supersede,False
bpf-developer-tutorial,a192f642f3ee,bpf-developer-tutorial:a00000098,cad3858e5f0a7c5a,1030,1784495264554,claude:c717a552-a2a6-4321-a752-3914fb058674,25cc3b8a9a1a4a0f,5,src/52-fsession-latency/README.md,paper/docs,repo-root,write,1,19,True,competing_supersede,False
bpf-developer-tutorial,a192f642f3ee,bpf-developer-tutorial:a00000098,a9d0d62e64497e70,1040,1784495367069,claude:c717a552-a2a6-4321-a752-3914fb058674,25cc3b8a9a1a4a0f,8,src/52-fsession-latency/README.md,paper/docs,repo-root,write,1,20,True,competing_supersede,False
bpf-developer-tutorial,a192f642f3ee,bpf-developer-tutorial:a00000098,be63d85696a80466,1041,1784495380450,claude:c717a552-a2a6-4321-a752-3914fb058674,25cc3b8a9a1a4a0f,8,src/52-fsession-latency/README.md,paper/docs,repo-root,write,1,21,True,competing_supersede,False
bpf-developer-tutorial,a192f642f3ee,bpf-developer-tutorial:a00000098,2b77e35b11f9f33e,1042,1784495387029,claude:c717a552-a2a6-4321-a752-3914fb058674,25cc3b8a9a1a4a0f,8,src/52-fsession-latency/README.md,paper/docs,repo-root,write,1,22,True,competing_supersede,False
bpf-developer-tutorial,a192f642f3ee,bpf-developer-tutorial:a00000098,c1bd0f956915348a,1043,1784495398709,claude:c717a552-a2a6-4321-a752-3914fb058674,25cc3b8a9a1a4a0f,8,src/52-fsession-latency/README.md,paper/docs,repo-root,write,1,23,True,competing_supersede,False
bpf-developer-tutorial,a192f642f3ee,bpf-developer-tutorial:a00000098,b536989a7d709499,1044,1784495402536,claude:c717a552-a2a6-4321-a752-3914fb058674,25cc3b8a9a1a4a0f,8,src/52-fsession-latency/README.md,paper/docs,repo-root,write,1,24,True,competing_supersede,False
bpf-developer-tutorial,a192f642f3ee,bpf-developer-tutorial:a00000098,3117bb0c6591af0c,1045,1784495409337,claude:c717a552-a2a6-4321-a752-3914fb058674,25cc3b8a9a1a4a0f,8,src/52-fsession-latency/README.md,paper/docs,repo-root,write,1,25,True,competing_supersede,False
bpf-developer-tutorial,a192f642f3ee,bpf-developer-tutorial:a00000099,9af252a0431ffb8c,1046,1784495416130,claude:c717a552-a2a6-4321-a752-3914fb058674,25cc3b8a9a1a4a0f,8,src/52-fsession-latency/README.zh.md,paper/docs,repo-root,write,1,21,True,competing_supersede,False
bpf-developer-tutorial,a192f642f3ee,bpf-developer-tutorial:a00000099,c005de903caa868a,1047,1784495422362,claude:c717a552-a2a6-4321-a752-3914fb058674,25cc3b8a9a1a4a0f,8,src/52-fsession-latency/README.zh.md,paper/docs,repo-root,write,1,22,True,competing_supersede,False
bpf-developer-tutorial,a192f642f3ee,bpf-developer-tutorial:a00000099,2c58030e56ac773a,1048,1784495431610,claude:c717a552-a2a6-4321-a752-3914fb058674,25cc3b8a9a1a4a0f,8,src/52-fsession-latency/README.zh.md,paper/docs,repo-root,write,1,23,True,competing_supersede,False
bpf-developer-tutorial,a192f642f3ee,bpf-developer-tutorial:a00000099,11a144d2cf8d0789,1049,1784495442524,claude:c717a552-a2a6-4321-a752-3914fb058674,25cc3b8a9a1a4a0f,8,src/52-fsession-latency/README.zh.md,paper/docs,repo-root,write,1,24,True,competing_supersede,False
bpf-developer-tutorial,a192f642f3ee,bpf-developer-tutorial:a00000099,36446afbd0aa0758,1071,1784498531500,claude:d9c50a8e-b62c-4dcb-80a1-dec0bd5eef4c,9af1f5407b907e00,2,src/52-fsession-latency/README.zh.md,paper/docs,repo-root,write,1,25,True,competing_supersede,False
bpf-developer-tutorial,a192f642f3ee,bpf-developer-tutorial:a00000098,ed94ae0fde6e542e,1072,1784498543605,claude:d9c50a8e-b62c-4dcb-80a1-dec0bd5eef4c,9af1f5407b907e00,2,src/52-fsession-latency/README.md,paper/docs,repo-root,write,1,26,True,competing_supersede,False
bpf-developer-tutorial,a192f642f3ee,bpf-developer-tutorial:a00000099,144c52b2e9f9cdfb,1077,1784498596003,claude:d9c50a8e-b62c-4dcb-80a1-dec0bd5eef4c,9af1f5407b907e00,3,src/52-fsession-latency/README.zh.md,paper/docs,repo-root,write,1,26,True,competing_supersede,False
bpf-developer-tutorial,a192f642f3ee,bpf-developer-tutorial:a00000099,5e54a72ec33dc7e1,1080,1784498636279,claude:d9c50a8e-b62c-4dcb-80a1-dec0bd5eef4c,9af1f5407b907e00,5,src/52-fsession-latency/README.zh.md,paper/docs,repo-root,write,1,27,True,competing_supersede,False
bpf-developer-tutorial,a192f642f3ee,bpf-developer-tutorial:a00000098,ee5f8703e225db76,1081,1784498641201,claude:d9c50a8e-b62c-4dcb-80a1-dec0bd5eef4c,9af1f5407b907e00,5,src/52-fsession-latency/README.md,paper/docs,repo-root,write,1,27,True,observed_validation,True
bpf-developer-tutorial,a192f642f3ee,bpf-developer-tutorial:a00000087,376808a993a1a445,1098,1784499208936,claude:741c4d36-9826-45ab-9115-bb2b6151376c,059f14ef3c475c29,2,src/51-tcp-quarantine/README.zh.md,paper/docs,repo-root,write,1,33,True,competing_supersede,False
bpf-developer-tutorial,a192f642f3ee,bpf-developer-tutorial:a00000087,c5d59a31dcc7f4d3,1099,1784499218045,claude:741c4d36-9826-45ab-9115-bb2b6151376c,059f14ef3c475c29,2,src/51-tcp-quarantine/README.zh.md,paper/docs,repo-root,write,1,34,True,competing_supersede,False
bpf-developer-tutorial,a192f642f3ee,bpf-developer-tutorial:a00000086,253db864fe51ef5b,1100,1784499224593,claude:741c4d36-9826-45ab-9115-bb2b6151376c,059f14ef3c475c29,2,src/51-tcp-quarantine/README.md,paper/docs,repo-root,write,1,32,True,competing_supersede,False
bpf-developer-tutorial,a192f642f3ee,bpf-developer-tutorial:a00000086,ca9d0cf42d72ca0b,1101,1784499232074,claude:741c4d36-9826-45ab-9115-bb2b6151376c,059f14ef3c475c29,2,src/51-tcp-quarantine/README.md,paper/docs,repo-root,write,1,33,True,competing_supersede,False
bpf-developer-tutorial,a192f642f3ee,bpf-developer-tutorial:a00000087,be0dd40e0f9d94b3,1107,1784499348212,claude:741c4d36-9826-45ab-9115-bb2b6151376c,059f14ef3c475c29,3,src/51-tcp-quarantine/README.zh.md,paper/docs,repo-root,write,1,35,True,observed_validation,True
bpf-developer-tutorial,a192f642f3ee,bpf-developer-tutorial:a00000086,ec8972b708b55ed2,1108,1784499354748,claude:741c4d36-9826-45ab-9115-bb2b6151376c,059f14ef3c475c29,4,src/51-tcp-quarantine/README.md,paper/docs,repo-root,write,1,34,True,observed_validation,True
