stratum_type,project,vendor,command_name,calls,share_of_shell_calls
project,bpf-developer-tutorial,ALL,wc,4,0.004678362573099415
project,bpf-developer-tutorial,ALL,whoami,1,0.0011695906432748538
project_vendor,bpf-developer-tutorial,claude,"
#",1,0.0028653295128939827
project_vendor,bpf-developer-tutorial,claude,apt-cache,1,0.0028653295128939827
project_vendor,bpf-developer-tutorial,claude,awk,1,0.0028653295128939827
project_vendor,bpf-developer-tutorial,claude,cat,2,0.0057306590257879654
project_vendor,bpf-developer-tutorial,claude,cd,4,0.011461318051575931
project_vendor,bpf-developer-tutorial,claude,diff,4,0.011461318051575931
project_vendor,bpf-developer-tutorial,claude,echo,1,0.0028653295128939827
project_vendor,bpf-developer-tutorial,claude,file,1,0.0028653295128939827
project_vendor,bpf-developer-tutorial,claude,find,9,0.025787965616045846
project_vendor,bpf-developer-tutorial,claude,for,1,0.0028653295128939827
project_vendor,bpf-developer-tutorial,claude,gh,13,0.03724928366762178
project_vendor,bpf-developer-tutorial,claude,git,152,0.4355300859598854
project_vendor,bpf-developer-tutorial,claude,grep,115,0.32951289398280803
project_vendor,bpf-developer-tutorial,claude,head,5,0.014326647564469915
project_vendor,bpf-developer-tutorial,claude,ls,22,0.06303724928366762
project_vendor,bpf-developer-tutorial,claude,python3,2,0.0057306590257879654
project_vendor,bpf-developer-tutorial,claude,rm,1,0.0028653295128939827
project_vendor,bpf-developer-tutorial,claude,sed,7,0.02005730659025788
project_vendor,bpf-developer-tutorial,claude,sleep,1,0.0028653295128939827
project_vendor,bpf-developer-tutorial,claude,tail,2,0.0057306590257879654
project_vendor,bpf-developer-tutorial,claude,wc,4,0.011461318051575931
project_vendor,bpf-developer-tutorial,codex,bash,2,0.003952569169960474
project_vendor,bpf-developer-tutorial,codex,bpftool,5,0.009881422924901186
project_vendor,bpf-developer-tutorial,codex,bwrap,8,0.015810276679841896
project_vendor,bpf-developer-tutorial,codex,chmod,1,0.001976284584980237
project_vendor,bpf-developer-tutorial,codex,claude,2,0.003952569169960474
project_vendor,bpf-developer-tutorial,codex,const,76,0.15019762845849802
project_vendor,bpf-developer-tutorial,codex,date,1,0.001976284584980237
project_vendor,bpf-developer-tutorial,codex,dmesg,2,0.003952569169960474
project_vendor,bpf-developer-tutorial,codex,find,22,0.043478260869565216
project_vendor,bpf-developer-tutorial,codex,for,9,0.017786561264822136
project_vendor,bpf-developer-tutorial,codex,gemini,2,0.003952569169960474
project_vendor,bpf-developer-tutorial,codex,gh,18,0.03557312252964427
project_vendor,bpf-developer-tutorial,codex,git,62,0.1225296442687747
project_vendor,bpf-developer-tutorial,codex,grep,2,0.003952569169960474
project_vendor,bpf-developer-tutorial,codex,grok,5,0.009881422924901186
project_vendor,bpf-developer-tutorial,codex,ip,1,0.001976284584980237
project_vendor,bpf-developer-tutorial,codex,kimi,1,0.001976284584980237
project_vendor,bpf-developer-tutorial,codex,ls,13,0.025691699604743084
project_vendor,bpf-developer-tutorial,codex,make,13,0.025691699604743084
project_vendor,bpf-developer-tutorial,codex,mkdir,2,0.003952569169960474
project_vendor,bpf-developer-tutorial,codex,mount,5,0.009881422924901186
project_vendor,bpf-developer-tutorial,codex,mountpoint,1,0.001976284584980237
project_vendor,bpf-developer-tutorial,codex,nl,22,0.043478260869565216
project_vendor,bpf-developer-tutorial,codex,opencode,4,0.007905138339920948
project_vendor,bpf-developer-tutorial,codex,ps,3,0.005928853754940711
project_vendor,bpf-developer-tutorial,codex,pwd,2,0.003952569169960474
project_vendor,bpf-developer-tutorial,codex,python3,2,0.003952569169960474
project_vendor,bpf-developer-tutorial,codex,readlink,1,0.001976284584980237
project_vendor,bpf-developer-tutorial,codex,rg,50,0.09881422924901186
project_vendor,bpf-developer-tutorial,codex,rm,1,0.001976284584980237
project_vendor,bpf-developer-tutorial,codex,sed,139,0.274703557312253
project_vendor,bpf-developer-tutorial,codex,setup_token_bpffs.sh,2,0.003952569169960474
project_vendor,bpf-developer-tutorial,codex,strings,1,0.001976284584980237
project_vendor,bpf-developer-tutorial,codex,sysctl,1,0.001976284584980237
project_vendor,bpf-developer-tutorial,codex,tcx_demo,2,0.003952569169960474
project_vendor,bpf-developer-tutorial,codex,token_trace,2,0.003952569169960474
project_vendor,bpf-developer-tutorial,codex,token_userns_demo,14,0.02766798418972332
project_vendor,bpf-developer-tutorial,codex,true;,1,0.001976284584980237
project_vendor,bpf-developer-tutorial,codex,ulimit,1,0.001976284584980237
project_vendor,bpf-developer-tutorial,codex,umount,1,0.001976284584980237
project_vendor,bpf-developer-tutorial,codex,uname,1,0.001976284584980237
project_vendor,bpf-developer-tutorial,codex,unshare,2,0.003952569169960474
project_vendor,bpf-developer-tutorial,codex,whoami,1,0.001976284584980237
project,eunomia.dev,ALL,"
git",1,0.00012319822594554638
project,eunomia.dev,ALL,!,1,0.00012319822594554638
project,eunomia.dev,ALL,#,14,0.0017247751632376493
project,eunomia.dev,ALL,//,4,0.0004927929037821855
project,eunomia.dev,ALL,10,1,0.00012319822594554638
project,eunomia.dev,ALL,127.0.0.1:3000,1,0.00012319822594554638
project,eunomia.dev,ALL,127.0.0.1:3001,8,0.000985585807564371
project,eunomia.dev,ALL,127.0.0.1:39231,7,0.0008623875816188247
project,eunomia.dev,ALL,ACTPLANE_REBUILD_BPF=1,3,0.00036959467783663914
project,eunomia.dev,ALL,DRY_RUN=true,5,0.0006159911297277319
project,eunomia.dev,ALL,HOME=$HOME,1,0.00012319822594554638
project,eunomia.dev,ALL,NODE_ENV=development,4,0.0004927929037821855
project,eunomia.dev,ALL,ORG=eunomia-bpf,4,0.0004927929037821855
project,eunomia.dev,ALL,PORT=3001,3,0.00036959467783663914
project,eunomia.dev,ALL,PORT=3002,3,0.00036959467783663914
project,eunomia.dev,ALL,PORT=4173,1,0.00012319822594554638
project,eunomia.dev,ALL,PUBLISH_COUNT=1,1,0.00012319822594554638
project,eunomia.dev,ALL,PYTHONDONTWRITEBYTECODE=1,3,0.00036959467783663914
project,eunomia.dev,ALL,actionlint,2,0.00024639645189109276
project,eunomia.dev,ALL,agent-a236e24052c2442e3;,17,0.0020943698410742883
project,eunomia.dev,ALL,agentsight,3,0.00036959467783663914
project,eunomia.dev,ALL,app,2,0.00024639645189109276
project,eunomia.dev,ALL,apt-cache,3,0.00036959467783663914
project,eunomia.dev,ALL,arch=$(nvcc,1,0.00012319822594554638
project,eunomia.dev,ALL,automation_schema_dir=$(mktemp,1,0.00012319822594554638
project,eunomia.dev,ALL,await,18,0.002217568067019835
project,eunomia.dev,ALL,awk,7,0.0008623875816188247
project,eunomia.dev,ALL,base=be8c0d3c0e782bf38818065beaa7ae08ad6d92b2,1,0.00012319822594554638
project,eunomia.dev,ALL,base_ref=$(git,4,0.0004927929037821855
project,eunomia.dev,ALL,bash,3,0.00036959467783663914
project,eunomia.dev,ALL,body_file=$(mktemp),1,0.00012319822594554638
project,eunomia.dev,ALL,bpftime,1,0.00012319822594554638
project,eunomia.dev,ALL,bpftime_tmp=$(mktemp,1,0.00012319822594554638
project,eunomia.dev,ALL,bpftool,1,0.00012319822594554638
project,eunomia.dev,ALL,cargo,8,0.000985585807564371
project,eunomia.dev,ALL,cat,63,0.0077614882345694225
project,eunomia.dev,ALL,cc,1,0.00012319822594554638
project,eunomia.dev,ALL,cd,318,0.03917703585068375
project,eunomia.dev,ALL,chmod,1,0.00012319822594554638
project,eunomia.dev,ALL,clang,2,0.00024639645189109276
project,eunomia.dev,ALL,claude,34,0.004188739682148577
project,eunomia.dev,ALL,cmake,6,0.0007391893556732783
project,eunomia.dev,ALL,cmp,1,0.00012319822594554638
project,eunomia.dev,ALL,codex,9,0.0011087840335099175
project,eunomia.dev,ALL,comm,2,0.00024639645189109276
project,eunomia.dev,ALL,compute-sanitizer,2,0.00024639645189109276
project,eunomia.dev,ALL,const,1960,0.24146852285327092
project,eunomia.dev,ALL,convert,1,0.00012319822594554638
project,eunomia.dev,ALL,cp,3,0.00036959467783663914
project,eunomia.dev,ALL,curl,143,0.017617346310213132
project,eunomia.dev,ALL,date,20,0.0024639645189109276
project,eunomia.dev,ALL,diff,3,0.00036959467783663914
project,eunomia.dev,ALL,dig,2,0.00024639645189109276
project,eunomia.dev,ALL,dmesg,1,0.00012319822594554638
project,eunomia.dev,ALL,du,10,0.0012319822594554638
project,eunomia.dev,ALL,ebpf-ai-agent-policy-enforcement.md,3,0.00036959467783663914
project,eunomia.dev,ALL,ebpf-ai-agent-policy-enforcement.zh.md,1,0.00012319822594554638
project,eunomia.dev,ALL,echo,99,0.012196624368609093
project,eunomia.dev,ALL,eunomia.dev,19,0.0023407662929653813
project,eunomia.dev,ALL,file,5,0.0006159911297277319
project,eunomia.dev,ALL,find,177,0.02180608599236171
project,eunomia.dev,ALL,for,83,0.01022545275348035
project,eunomia.dev,ALL,function,5,0.0006159911297277319
project,eunomia.dev,ALL,gemini,3,0.00036959467783663914
project,eunomia.dev,ALL,gh,560,0.06899100652950597
project,eunomia.dev,ALL,git,1128,0.1389675988665763
project,eunomia.dev,ALL,grep,176,0.021682887766416165
project,eunomia.dev,ALL,grok,10,0.0012319822594554638
project,eunomia.dev,ALL,head,32,0.003942343230257484
project,eunomia.dev,ALL,i.test(`${x.name},1,0.00012319822594554638
project,eunomia.dev,ALL,identify,2,0.00024639645189109276
project,eunomia.dev,ALL,if,7,0.0008623875816188247
project,eunomia.dev,ALL,include;,2,0.00024639645189109276
project,eunomia.dev,ALL,issue_json=$(mktemp);,1,0.00012319822594554638
project,eunomia.dev,ALL,jq,5,0.0006159911297277319
project,eunomia.dev,ALL,kill,16,0.001971171615128742
project,eunomia.dev,ALL,kimi,6,0.0007391893556732783
project,eunomia.dev,ALL,let,1,0.00012319822594554638
project,eunomia.dev,ALL,"let{output,...rest}=await",1,0.00012319822594554638
project,eunomia.dev,ALL,llvm-objdump,4,0.0004927929037821855
project,eunomia.dev,ALL,ln,4,0.0004927929037821855
project,eunomia.dev,ALL,locale,1,0.00012319822594554638
project,eunomia.dev,ALL,localhost:3000,3,0.00036959467783663914
project,eunomia.dev,ALL,loginctl,1,0.00012319822594554638
project,eunomia.dev,ALL,ls,133,0.01638536405075767
project,eunomia.dev,ALL,lsof,5,0.0006159911297277319
project,eunomia.dev,ALL,make,28,0.0034495503264752986
project,eunomia.dev,ALL,mkdir,12,0.0014783787113465566
project,eunomia.dev,ALL,mkdocs,3,0.00036959467783663914
project,eunomia.dev,ALL,mktemp,2,0.00024639645189109276
project,eunomia.dev,ALL,mv,4,0.0004927929037821855
project,eunomia.dev,ALL,nl,346,0.04262658617715905
project,eunomia.dev,ALL,node,136,0.016754958728594307
project,eunomia.dev,ALL,npm,286,0.035234692620426264
project,eunomia.dev,ALL,npx,8,0.000985585807564371
project,eunomia.dev,ALL,nvcc,2,0.00024639645189109276
project,eunomia.dev,ALL,old=$(git,1,0.00012319822594554638
project,eunomia.dev,ALL,opencode,3,0.00036959467783663914
project,eunomia.dev,ALL,pahole,1,0.00012319822594554638
project,eunomia.dev,ALL,paste,2,0.00024639645189109276
project,eunomia.dev,ALL,pdftoppm,4,0.0004927929037821855
project,eunomia.dev,ALL,perl,28,0.0034495503264752986
project,eunomia.dev,ALL,pgrep,13,0.001601576937292103
project,eunomia.dev,ALL,pip,1,0.00012319822594554638
project,eunomia.dev,ALL,pkill,4,0.0004927929037821855
project,eunomia.dev,ALL,printf,16,0.001971171615128742
project,eunomia.dev,ALL,ps,48,0.005913514845386226
project,eunomia.dev,ALL,pwd,20,0.0024639645189109276
project,eunomia.dev,ALL,pwd;,2,0.00024639645189109276
project,eunomia.dev,ALL,python,12,0.0014783787113465566
project,eunomia.dev,ALL,python3,37,0.004558334359985216
project,eunomia.dev,ALL,rename.sh,2,0.00024639645189109276
project,eunomia.dev,ALL,review_target=$(mktemp,2,0.00024639645189109276
project,eunomia.dev,ALL,review_tmp=$(mktemp,1,0.00012319822594554638
project,eunomia.dev,ALL,rg,493,0.060736725391154364
project,eunomia.dev,ALL,rm,13,0.001601576937292103
project,eunomia.dev,ALL,ruby,1,0.00012319822594554638
project,eunomia.dev,ALL,run-in-kvm.sh,3,0.00036959467783663914
project,eunomia.dev,ALL,rustup,1,0.00012319822594554638
project,eunomia.dev,ALL,"s=Across 2,116 AI agent instruction statements, 64% are policies; of those policies, 83% are system-observable and 45% directly enforceable at OS hooks.;",1,0.00012319822594554638
project,eunomia.dev,ALL,scratchpad,4,0.0004927929037821855
project,eunomia.dev,ALL,scratchpad;,8,0.000985585807564371
project,eunomia.dev,ALL,sed,1125,0.1385980041887397
project,eunomia.dev,ALL,set,55,0.006775902427005051
project,eunomia.dev,ALL,sitemap.xml?verify=c8063db9');,1,0.00012319822594554638
project,eunomia.dev,ALL,sleep,20,0.0024639645189109276
project,eunomia.dev,ALL,source,1,0.00012319822594554638
project,eunomia.dev,ALL,sqlite3,4,0.0004927929037821855
project,eunomia.dev,ALL,ss,9,0.0011087840335099175
project,eunomia.dev,ALL,stat,3,0.00036959467783663914
project,eunomia.dev,ALL,strings,2,0.00024639645189109276
project,eunomia.dev,ALL,systemctl,3,0.00036959467783663914
project,eunomia.dev,ALL,tail,22,0.0027103609708020206
project,eunomia.dev,ALL,task_cache=$(mktemp,1,0.00012319822594554638
project,eunomia.dev,ALL,terms=(bpfix,1,0.00012319822594554638
project,eunomia.dev,ALL,tesseract,1,0.00012319822594554638
project,eunomia.dev,ALL,test,21,0.002587162744856474
project,eunomia.dev,ALL,text(ALL_TOOLS.filter(x,1,0.00012319822594554638
project,eunomia.dev,ALL,text(ALL_TOOLS.filter(x=>x.name.startsWith(codex_app__)).map(x=>x.name));,1,0.00012319822594554638
project,eunomia.dev,ALL,text(await,4,0.0004927929037821855
project,eunomia.dev,ALL,tmp1=$(mktemp,1,0.00012319822594554638
project,eunomia.dev,ALL,tmp=$(mktemp,2,0.00024639645189109276
project,eunomia.dev,ALL,tmp=$(mktemp),1,0.00012319822594554638
project,eunomia.dev,ALL,tmpdir=$(mktemp,1,0.00012319822594554638
project,eunomia.dev,ALL,tmpfile=$(mktemp),1,0.00012319822594554638
project,eunomia.dev,ALL,true,13,0.001601576937292103
project,eunomia.dev,ALL,uname,1,0.00012319822594554638
project,eunomia.dev,ALL,until,2,0.00024639645189109276
project,eunomia.dev,ALL,urls=$(rg,1,0.00012319822594554638
project,eunomia.dev,ALL,wc,43,0.0052975237156584944
project,eunomia.dev,ALL,which,7,0.0008623875816188247
project,eunomia.dev,ALL,while,4,0.0004927929037821855
project,eunomia.dev,ALL,xmlstarlet,1,0.00012319822594554638
project,eunomia.dev,ALL,yamllint,1,0.00012319822594554638
project_vendor,eunomia.dev,claude,"
git",1,0.0007674597083653108
project_vendor,eunomia.dev,claude,#,14,0.010744435917114352
project_vendor,eunomia.dev,claude,agent-a236e24052c2442e3;,17,0.013046815042210284
project_vendor,eunomia.dev,claude,awk,1,0.0007674597083653108
project_vendor,eunomia.dev,claude,cat,24,0.01841903300076746
project_vendor,eunomia.dev,claude,cd,298,0.22870299309286263
project_vendor,eunomia.dev,claude,claude,2,0.0015349194167306216
project_vendor,eunomia.dev,claude,codex,2,0.0015349194167306216
project_vendor,eunomia.dev,claude,cp,2,0.0015349194167306216
project_vendor,eunomia.dev,claude,curl,32,0.024558710667689946
project_vendor,eunomia.dev,claude,diff,3,0.0023023791250959325
project_vendor,eunomia.dev,claude,echo,99,0.07597851112816577
project_vendor,eunomia.dev,claude,find,42,0.03223330775134305
project_vendor,eunomia.dev,claude,for,14,0.010744435917114352
project_vendor,eunomia.dev,claude,gh,184,0.14121258633921718
project_vendor,eunomia.dev,claude,git,153,0.11742133537989255
project_vendor,eunomia.dev,claude,grep,175,0.1343054489639294
project_vendor,eunomia.dev,claude,head,32,0.024558710667689946
project_vendor,eunomia.dev,claude,ln,2,0.0015349194167306216
project_vendor,eunomia.dev,claude,ls,95,0.07290867229470453
project_vendor,eunomia.dev,claude,mkdir,6,0.004604758250191865
project_vendor,eunomia.dev,claude,npm,15,0.011511895625479662
project_vendor,eunomia.dev,claude,pgrep,1,0.0007674597083653108
project_vendor,eunomia.dev,claude,pip,1,0.0007674597083653108
project_vendor,eunomia.dev,claude,pwd,1,0.0007674597083653108
project_vendor,eunomia.dev,claude,pwd;,2,0.0015349194167306216
project_vendor,eunomia.dev,claude,python3,6,0.004604758250191865
project_vendor,eunomia.dev,claude,rm,2,0.0015349194167306216
project_vendor,eunomia.dev,claude,scratchpad,4,0.0030698388334612432
project_vendor,eunomia.dev,claude,scratchpad;,8,0.0061396776669224865
project_vendor,eunomia.dev,claude,sed,10,0.007674597083653108
project_vendor,eunomia.dev,claude,sleep,12,0.00920951650038373
project_vendor,eunomia.dev,claude,source,1,0.0007674597083653108
project_vendor,eunomia.dev,claude,stat,2,0.0015349194167306216
project_vendor,eunomia.dev,claude,tail,14,0.010744435917114352
project_vendor,eunomia.dev,claude,test,1,0.0007674597083653108
project_vendor,eunomia.dev,claude,true,11,0.00844205679201842
project_vendor,eunomia.dev,claude,until,2,0.0015349194167306216
project_vendor,eunomia.dev,claude,wc,9,0.006907137375287797
project_vendor,eunomia.dev,claude,which,3,0.0023023791250959325
project_vendor,eunomia.dev,codex,!,1,0.000146756677428823
project_vendor,eunomia.dev,codex,//,4,0.000587026709715292
project_vendor,eunomia.dev,codex,10,1,0.000146756677428823
project_vendor,eunomia.dev,codex,127.0.0.1:3000,1,0.000146756677428823
